C0-56-27-1B-F3-F4,C0-56-27-1B-9D-C5,C0-56-27-18-69-64,C0-56-27-18-69-66,C0-56-27-1B-F3-F5,C0-56-27-1B-9D-C6,D8-84-66-13-10-00,C0-56-27-18-69-65,loc
-42.0,-52.0,-49.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-51.0,-50.0,-53.0,-47.0,-54.0,-50.0,-58.0,2
-41.0,-52.0,-50.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-51.0,-49.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-53.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-52.0,-50.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-51.0,-50.0,-52.0,-47.0,-53.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-51.0,-48.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-48.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,,-50.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-48.0,-48.0,-48.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-49.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-52.0,-48.0,,-47.0,-54.0,-50.0,-58.0,2
-50.0,-53.0,-48.0,,-47.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-49.0,,-47.0,-54.0,-50.0,-58.0,2
-52.0,-53.0,-50.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-49.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-52.0,-50.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-52.0,-47.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-48.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,,-49.0,-49.0,-47.0,-55.0,-50.0,-58.0,2
-41.0,-62.0,-49.0,-47.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-48.0,-48.0,-48.0,-54.0,-50.0,-58.0,2
-42.0,-50.0,-48.0,-49.0,-48.0,-54.0,-49.0,-58.0,2
-42.0,,-49.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-47.0,-48.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-52.0,-48.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-49.0,-48.0,-47.0,-55.0,-50.0,-57.0,2
-42.0,,-48.0,,-47.0,-54.0,-49.0,-58.0,2
-41.0,,-50.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
-41.0,-50.0,-48.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-48.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-49.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-48.0,-48.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-53.0,-49.0,,-47.0,-54.0,-49.0,-57.0,2
-41.0,-53.0,-49.0,,-47.0,-54.0,-50.0,-58.0,2
-41.0,,-48.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
,-52.0,-48.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-51.0,-50.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-53.0,-53.0,-49.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,,-48.0,-49.0,-47.0,-55.0,-50.0,-57.0,2
-41.0,,-49.0,-48.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-53.0,-49.0,-49.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,,-49.0,-48.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-51.0,-51.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,,-51.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-52.0,-48.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-48.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-53.0,-49.0,-58.0,2
,-53.0,-50.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-52.0,-52.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-53.0,-52.0,-47.0,-54.0,-50.0,-57.0,2
,-52.0,-51.0,-52.0,-47.0,-52.0,-50.0,-57.0,2
-42.0,-53.0,-52.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-50.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-49.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-41.0,-53.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-49.0,,-47.0,-54.0,-50.0,-58.0,2
-43.0,,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
,-52.0,-50.0,,-47.0,-54.0,-49.0,-58.0,2
,-52.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-49.0,-48.0,-54.0,-50.0,-60.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-60.0,2
-43.0,-50.0,-51.0,-50.0,-47.0,-52.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-49.0,,-48.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
,-50.0,-50.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-50.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-50.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-50.0,-60.0,2
-42.0,-50.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-50.0,,-47.0,-54.0,-49.0,-58.0,2
-52.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-51.0,,-49.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-51.0,-61.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-50.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-51.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-60.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-50.0,-60.0,2
-42.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-50.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-50.0,,-47.0,-54.0,-49.0,-60.0,2
,-52.0,-51.0,,-47.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-61.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-52.0,-51.0,-47.0,-55.0,-50.0,-57.0,2
-42.0,-53.0,-49.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-52.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-51.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-51.0,-53.0,-50.0,-50.0,-47.0,-55.0,-50.0,-58.0,2
-43.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-60.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-52.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,,-50.0,-50.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-51.0,,-47.0,-54.0,-50.0,-57.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-51.0,-51.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,,-49.0,-57.0,2
-42.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-43.0,-51.0,-50.0,,-48.0,-54.0,-49.0,-58.0,2
,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-49.0,-50.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-51.0,,-50.0,,-47.0,-54.0,-49.0,-60.0,2
-43.0,-53.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-48.0,-54.0,-50.0,-60.0,2
-42.0,,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-52.0,,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-50.0,-45.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-51.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-53.0,-49.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-43.0,-53.0,-49.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-43.0,-52.0,-49.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-50.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-51.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-41.0,-52.0,-49.0,,-47.0,-54.0,-49.0,-57.0,2
,-52.0,-50.0,,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-51.0,,-48.0,-48.0,-47.0,-54.0,-49.0,-60.0,2
-51.0,,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,,-47.0,-54.0,-49.0,-58.0,2
-42.0,-51.0,-51.0,-51.0,-47.0,-53.0,-49.0,-60.0,2
-42.0,-54.0,-50.0,-50.0,,-55.0,-49.0,-58.0,2
-42.0,-52.0,-52.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-51.0,-50.0,-51.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-50.0,-50.0,-48.0,-54.0,-49.0,-58.0,2
-42.0,,-53.0,-51.0,-47.0,-55.0,-49.0,-60.0,2
-42.0,-53.0,-52.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
-51.0,-53.0,-50.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-51.0,-53.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-53.0,-53.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-52.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-50.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-53.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-53.0,-53.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-52.0,-52.0,,-47.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-50.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-51.0,-50.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,,-47.0,-54.0,-50.0,-58.0,2
-41.0,-52.0,-53.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
,-53.0,-51.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-51.0,-51.0,-52.0,-47.0,-53.0,-50.0,-57.0,2
-42.0,-52.0,-52.0,-51.0,-48.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-52.0,-53.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-52.0,-52.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-51.0,-53.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-53.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-50.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-52.0,-51.0,-52.0,-50.0,-47.0,-53.0,-49.0,-57.0,2
-42.0,-51.0,-52.0,-53.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-52.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-52.0,-49.0,-53.0,-47.0,-54.0,-49.0,,2
-52.0,-52.0,-51.0,-52.0,-48.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-51.0,-50.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-49.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-61.0,-50.0,-49.0,-48.0,-53.0,-49.0,-58.0,2
-51.0,-53.0,-54.0,-50.0,-47.0,-54.0,-49.0,-57.0,2
-43.0,-52.0,-50.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-50.0,-52.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-50.0,,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-52.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,,-53.0,-53.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-52.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-53.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
,-53.0,-49.0,,-47.0,-54.0,-49.0,-58.0,2
,-52.0,-53.0,-53.0,-47.0,-54.0,-50.0,-58.0,2
,-52.0,-50.0,-53.0,-47.0,-53.0,-49.0,-58.0,2
-43.0,,-53.0,-53.0,-47.0,-54.0,-49.0,-58.0,2
-51.0,,-49.0,,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-53.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-53.0,-50.0,-51.0,-48.0,-54.0,-50.0,,2
-42.0,-52.0,-49.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-52.0,-52.0,-50.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-41.0,-52.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-51.0,-52.0,-47.0,-53.0,-50.0,-58.0,2
-42.0,-52.0,-51.0,-51.0,-48.0,-54.0,-49.0,-58.0,2
-42.0,-62.0,-48.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-49.0,-50.0,-48.0,-54.0,-50.0,-60.0,2
-42.0,-53.0,-49.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-53.0,-49.0,-50.0,-48.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-50.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-49.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-53.0,-49.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-53.0,-46.0,-49.0,-47.0,-55.0,-49.0,-58.0,2
-41.0,-53.0,-50.0,-47.0,-47.0,-55.0,-50.0,-58.0,2
-41.0,-53.0,-49.0,-49.0,-48.0,-54.0,-50.0,-60.0,2
,,-50.0,,-47.0,-54.0,-50.0,-58.0,2
-42.0,-53.0,-49.0,-50.0,-48.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-54.0,-50.0,-60.0,2
-42.0,-54.0,-50.0,-49.0,-48.0,-54.0,-50.0,-60.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-54.0,-50.0,-58.0,2
-52.0,-53.0,-49.0,-50.0,-48.0,-54.0,-49.0,-58.0,2
-41.0,-54.0,-49.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-49.0,-49.0,-47.0,-54.0,-49.0,-60.0,2
-41.0,,-50.0,-50.0,-46.0,-54.0,-49.0,-59.0,2
-42.0,,-53.0,-48.0,-48.0,-54.0,-49.0,-60.0,2
-42.0,-52.0,-51.0,-52.0,-47.0,-55.0,-50.0,-57.0,2
-42.0,-53.0,-51.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-51.0,-52.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
,-52.0,-51.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-53.0,-51.0,-52.0,-48.0,-54.0,-49.0,-58.0,2
-43.0,-53.0,-50.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-50.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,,-50.0,-47.0,-47.0,-54.0,-49.0,-57.0,2
-50.0,-55.0,-48.0,-48.0,-48.0,-53.0,-49.0,-57.0,2
-42.0,-54.0,-50.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-54.0,-48.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,,-48.0,-48.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-53.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-53.0,-49.0,-48.0,-47.0,-55.0,-49.0,-58.0,2
-41.0,-52.0,-49.0,-50.0,-47.0,-55.0,-50.0,-58.0,2
-42.0,-53.0,-52.0,-50.0,-47.0,-55.0,-49.0,-58.0,2
-41.0,-53.0,-52.0,,-47.0,-55.0,-49.0,-57.0,2
-42.0,-53.0,-51.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
,-53.0,-52.0,,-47.0,-54.0,-50.0,-57.0,2
-42.0,-50.0,-53.0,-51.0,-47.0,-53.0,-50.0,-58.0,2
-42.0,-51.0,-48.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-52.0,-52.0,-49.0,-47.0,-55.0,-49.0,-57.0,2
-41.0,-53.0,-49.0,-48.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-50.0,-50.0,-47.0,-53.0,-49.0,-60.0,2
-41.0,-52.0,-48.0,-53.0,-47.0,-55.0,-49.0,-58.0,2
-41.0,,-52.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-50.0,-48.0,-47.0,-55.0,-49.0,-57.0,2
-41.0,-51.0,-51.0,-53.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-51.0,-48.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-53.0,-48.0,-47.0,-55.0,-50.0,-58.0,2
-42.0,-53.0,-50.0,-48.0,-47.0,-54.0,-50.0,-58.0,2
-42.0,-52.0,-49.0,-54.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,,-48.0,-49.0,-47.0,-54.0,-49.0,-58.0,2
-49.0,-51.0,-48.0,-53.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,,-53.0,-48.0,-48.0,-55.0,-49.0,-57.0,2
-42.0,-53.0,-53.0,-53.0,-47.0,-55.0,-50.0,-58.0,2
-42.0,-52.0,-48.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-49.0,-53.0,-47.0,-54.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-51.0,-50.0,-51.0,-47.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-48.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-50.0,-63.0,-49.0,-48.0,-47.0,-54.0,-49.0,,2
-41.0,-52.0,-51.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-43.0,-53.0,-50.0,-51.0,-48.0,-54.0,-49.0,-58.0,2
-42.0,-52.0,-53.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-43.0,-51.0,-48.0,-48.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-49.0,-48.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-48.0,-48.0,-47.0,-55.0,-49.0,-57.0,2
,,-54.0,-53.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-53.0,-48.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-53.0,-54.0,-55.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-52.0,-54.0,-53.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-52.0,-53.0,-54.0,-47.0,-55.0,-49.0,-57.0,2
-49.0,,-54.0,-54.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,,-54.0,-48.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,,-48.0,-53.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-53.0,-50.0,-48.0,-47.0,-55.0,-50.0,-57.0,2
-42.0,-52.0,-52.0,-51.0,-47.0,-55.0,-50.0,-57.0,2
-41.0,-53.0,-52.0,-50.0,-47.0,-55.0,-49.0,-56.0,2
-41.0,-52.0,-49.0,-49.0,-47.0,-52.0,-49.0,-57.0,2
-42.0,-53.0,-50.0,-50.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-52.0,-49.0,-49.0,-47.0,-54.0,-49.0,-57.0,2
,-53.0,-51.0,-52.0,-47.0,-55.0,-49.0,-57.0,2
-42.0,-53.0,-48.0,-49.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-49.0,-49.0,-47.0,-55.0,-50.0,-58.0,2
-42.0,,-50.0,-51.0,-48.0,-55.0,-49.0,-57.0,2
-42.0,-53.0,-49.0,-48.0,-47.0,-54.0,-50.0,-57.0,2
-41.0,-53.0,-50.0,-48.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-51.0,-53.0,-50.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-52.0,-49.0,,-47.0,-54.0,-49.0,-60.0,2
-41.0,-53.0,-51.0,-53.0,-48.0,-54.0,-49.0,-58.0,2
-42.0,-53.0,-52.0,-51.0,-47.0,-54.0,-50.0,-58.0,2
-43.0,-52.0,-51.0,-52.0,-47.0,-54.0,-50.0,-58.0,2
-54.0,-52.0,-50.0,-52.0,-47.0,-54.0,-49.0,-58.0,2
-41.0,-54.0,-51.0,,-47.0,-54.0,-49.0,-58.0,2
-41.0,-52.0,-51.0,-52.0,-47.0,-55.0,-50.0,-58.0,2
-41.0,-52.0,-51.0,-51.0,-47.0,-55.0,-49.0,-58.0,2
-42.0,-53.0,-52.0,-52.0,-47.0,-54.0,-50.0,-60.0,2
-42.0,,-51.0,-52.0,-47.0,-55.0,-50.0,-58.0,2
-41.0,-53.0,-52.0,-51.0,-47.0,-54.0,-49.0,-57.0,2
-42.0,-52.0,-51.0,-52.0,-47.0,-55.0,-50.0,-58.0,2
-53.0,-52.0,-51.0,-51.0,-47.0,-55.0,-50.0,-58.0,2
-42.0,-52.0,-51.0,-51.0,-47.0,-54.0,-50.0,-57.0,2
-42.0,-53.0,-51.0,-51.0,-47.0,-55.0,-49.0,-60.0,2
-42.0,-52.0,-52.0,-52.0,-47.0,-55.0,-49.0,-59.0,2
-42.0,-53.0,-51.0,-51.0,-47.0,-54.0,-50.0,-58.0,2
-41.0,-52.0,-48.0,-50.0,-47.0,-54.0,-49.0,-58.0,2
-44.0,-51.0,-48.0,-49.0,-47.0,-54.0,-50.0,-60.0,2
-42.0,-51.0,-48.0,,-47.0,-55.0,-49.0,-58.0,2
-42.0,-52.0,-48.0,-48.0,-47.0,-54.0,-49.0,-60.0,2
-42.0,-52.0,-49.0,-48.0,-48.0,-54.0,-50.0,-58.0,2
